location_id,year,subregion,elevation_m,latitude,longitude,heat_days_30,heat_days_35,heat_days_38,max_summer_tmax,mean_summer_tmax,heatwave_max_streak,gdd_growing_season,spring_frost_days,spring_severe_frost_days,min_spring_tmin,annual_precip_mm,summer_precip_mm,dry_days,max_consecutive_dry_days,climate_stress_year,tc_vpd_summer_mean,tc_vpd_growing_mean,tc_def_summer_sum,tc_def_growing_sum,tc_soil_summer_min,tc_soil_growing_min,tc_ppt_summer_sum,tc_ppt_growing_sum,heat_trigger,frost_trigger,drought_trigger,model_stress_probability
CC06,2013,Cima Corgo,520,41.126,-7.384,41,6,0,36.6,28.196739130434786,5,1645.4,5,1,-2.4,800.9000000000001,21.200000000000003,267,38,1,1.3500000000000003,0.9942857142857144,452.6,532.8,10.5,8.9,23.3,431.4,0,0,0,0.9722222222222221
CC06,2014,Cima Corgo,520,41.126,-7.384,19,0,0,34.2,26.185869565217395,0,1612.6,1,0,-1.0,952.6,40.4,251,28,0,1.0266666666666666,0.8614285714285714,383.4,409.6,10.5,10.5,47.2,483.6,0,0,0,0.0
CC06,2015,Cima Corgo,520,41.126,-7.384,42,4,0,36.6,28.60434782608695,3,1743.1,0,0,0.6,528.4,51.8,289,30,0,1.2533333333333332,0.9971428571428572,405.80000000000007,550.4,9.5,8.200000000000001,62.00000000000001,469.5,0,0,0,0.09561188811188812
CC06,2016,Cima Corgo,520,41.126,-7.384,50,5,0,35.5,28.794565217391305,1,1718.3999999999996,5,0,-0.3,932.5,32.800000000000004,256,40,0,1.35,0.9871428571428572,404.9,488.80000000000007,12.8,10.5,37.6,573.4000000000001,0,0,0,0.4696715280664934
CC06,2017,Cima Corgo,520,41.126,-7.384,47,9,0,37.8,28.981521739130432,3,1957.1,4,0,-1.1,467.19999999999993,53.8,291,49,1,1.3033333333333337,1.1485714285714288,435.2,713.1999999999998,8.9,6.9,49.8,162.8,0,0,1,0.9722222222222221
CC06,2018,Cima Corgo,520,41.126,-7.384,41,5,3,38.6,27.53478260869565,5,1747.7,4,0,-1.2,774.4000000000001,91.5,258,55,1,1.0033333333333334,0.9000000000000001,295.8,432.2,11.1,8.1,120.8,404.1,0,0,1,1.0
CC06,2019,Cima Corgo,520,41.126,-7.384,37,2,0,37.7,27.242391304347823,1,1642.8,0,0,0.5,696.9000000000001,79.7,265,27,0,1.0566666666666666,0.93,344.6,535.4000000000001,10.5,8.9,77.9,367.9,0,0,0,0.0
CC06,2020,Cima Corgo,520,41.126,-7.384,57,6,0,37.6,28.88804347826087,2,1778.6,0,0,1.5,708.4,34.0,266,52,1,1.3,1.012857142857143,429.2000000000001,515.5,10.5,8.9,35.7,484.7000000000001,0,0,1,0.9722222222222221
CC06,2021,Cima Corgo,520,41.126,-7.384,40,3,0,37.5,28.1608695652174,1,1646.2,0,0,0.2,656.9,60.400000000000006,276,29,0,1.14,0.9014285714285716,376.3,429.0,10.5,10.5,75.2,483.5,0,0,0,0.02857142857142857
CC06,2022,Cima Corgo,520,41.126,-7.384,70,30,10,41.3,31.392391304347825,12,2063.0,3,0,-0.6,768.1,59.2,265,38,1,1.4966666666666668,1.1771428571428573,432.7000000000001,584.9000000000001,10.4,8.9,55.8,418.8,1,0,0,1.0
CC06,2023,Cima Corgo,520,41.126,-7.384,47,7,3,39.8,28.89565217391304,4,1935.1,4,1,-2.2,751.3,92.3,269,72,1,1.1266666666666667,0.99,356.70000000000005,459.0,8.9,8.9,103.7,601.5,0,0,1,1.0
CC06,2024,Cima Corgo,520,41.126,-7.384,48,8,1,39.5,29.48478260869565,3,1728.6,1,0,-0.1,796.0999999999999,88.0,261,48,1,1.16,0.8871428571428571,358.3,467.4,10.4,8.9,89.9,471.69999999999993,0,0,0,0.8820239003305363
CC07,1995,Cima Corgo,310,41.1165,-7.566,24,1,0,37.3,27.07608695652174,1,1685.9,0,0,0.5,741.6000000000001,87.30000000000001,260,40,0,1.2433333333333334,0.9785714285714286,379.7000000000001,542.5,9.1,8.0,89.00000000000001,349.8,0,0,0,0.07288461538461538
CC07,1996,Cima Corgo,310,41.1165,-7.566,26,0,0,33.6,26.894565217391307,0,1471.9,5,1,-2.1,872.3999999999999,47.7,245,29,0,1.2933333333333332,0.9171428571428571,398.7000000000001,477.8,13.3,9.3,46.7,335.7,0,0,0,0.010526315789473684
CC07,1997,Cima Corgo,310,41.1165,-7.566,19,0,0,34.2,24.333695652173915,0,1555.3000000000002,0,0,3.5,888.7,148.4,255,66,1,0.9466666666666668,0.8442857142857143,221.0,320.5,14.1,11.4,161.20000000000002,626.3000000000002,0,0,1,0.9352980867441445
CC07,1998,Cima Corgo,310,41.1165,-7.566,35,5,0,36.5,27.752173913043475,5,1536.5,2,0,-1.4,590.9,67.00000000000001,277,34,1,1.3266666666666669,0.8814285714285715,366.3,375.8,13.5,13.5,72.30000000000001,579.2,0,0,0,0.7316280898324242
CC07,1999,Cima Corgo,310,41.1165,-7.566,23,0,0,34.7,26.654347826086955,0,1442.6999999999998,1,0,-0.2,656.1,74.6,273,32,0,1.1666666666666667,0.8285714285714286,362.7000000000001,372.50000000000006,13.3,13.3,71.5,698.3000000000001,0,0,0,0.0
CC07,2000,Cima Corgo,310,41.1165,-7.566,23,0,0,33.3,26.02717391304348,0,1411.1,1,0,-0.6,813.3000000000001,27.8,256,47,0,1.21,0.8557142857142858,394.6,466.1,13.5,11.1,32.5,580.7,0,0,0,0.18487123557556992
CC07,2001,Cima Corgo,310,41.1165,-7.566,27,0,0,34.8,26.346739130434777,0,1509.1999999999998,0,0,0.8,822.1000000000001,67.3,272,42,0,1.14,0.8885714285714286,392.3,506.9,10.3,8.9,59.1,418.6,0,0,0,0.02857142857142857
CC07,2002,Cima Corgo,310,41.1165,-7.566,17,0,0,33.4,26.24130434782609,0,1401.7,2,0,-1.9,793.0000000000001,43.3,261,31,0,1.14,0.8128571428571428,394.2000000000001,443.6000000000001,10.8,10.8,54.1,523.7,0,0,0,0.0
CC07,2003,Cima Corgo,310,41.1165,-7.566,37,12,0,36.9,27.47717391304348,7,1622.8000000000002,0,0,1.9,794.7,73.7,266,29,1,1.2433333333333332,0.9528571428571428,361.5,530.2,11.1,9.4,90.20000000000002,579.8,0,0,0,0.9603174603174605
CC07,2004,Cima Corgo,310,41.1165,-7.566,16,0,0,34.4,27.061956521739127,0,1578.6000000000004,3,2,-4.9,427.1,54.7,302,30,0,1.23,0.9414285714285714,400.0,528.3,10.7,9.2,66.8,439.9,0,0,0,0.010526315789473684
CC07,2005,Cima Corgo,310,41.1165,-7.566,46,3,0,36.2,29.208695652173915,2,1767.6,8,5,-5.2,500.6,16.7,300,39,1,1.62,1.1371428571428572,500.7,649.0,11.0,9.4,24.4,459.30000000000007,0,1,0,1.0
CC07,2006,Cima Corgo,310,41.1165,-7.566,45,3,0,36.6,28.007608695652173,2,1758.4,4,2,-2.8,751.9,79.1,265,27,0,1.43,1.0371428571428571,394.7000000000001,510.4,11.0,9.5,95.1,615.4000000000001,0,0,0,0.29641481225921446
CC07,2007,Cima Corgo,310,41.1165,-7.566,14,1,0,36.4,24.882608695652173,1,1437.9,2,0,-1.2,449.1,71.4,281,25,0,1.0833333333333333,0.9042857142857142,332.9,457.2000000000001,12.3,8.8,98.70000000000002,357.5,0,0,0,0.0
CC07,2008,Cima Corgo,310,41.1165,-7.566,21,1,0,35.5,25.588043478260868,1,1324.6999999999998,3,0,-2.0,539.9,24.4,274,33,0,1.1066666666666665,0.83,369.4,412.00000000000006,13.5,9.6,33.7,483.9,0,0,0,0.0
CC07,2009,Cima Corgo,310,41.1165,-7.566,31,0,0,34.0,26.80760869565217,0,1610.7999999999995,0,0,0.2,670.9000000000001,47.0,277,31,0,1.2133333333333336,1.0157142857142856,393.8,619.1,8.6,7.6,66.9,322.70000000000005,0,0,0,0.06802631578947368
CC07,2010,Cima Corgo,310,41.1165,-7.566,41,1,0,36.0,28.04130434782608,1,1648.6999999999998,5,2,-2.9,836.8,55.3,262,54,1,1.4366666666666668,1.0399999999999998,413.5,533.9,11.1,9.4,75.5,471.2,0,0,1,0.9833333333333332
CC07,2011,Cima Corgo,310,41.1165,-7.566,18,1,0,36.0,26.191304347826087,1,1749.9999999999998,2,0,-1.7,609.4,41.49999999999999,279,36,0,1.1966666666666663,1.03,418.6,536.4,10.9,9.3,47.400000000000006,376.80000000000007,0,0,0,0.0
CC07,2012,Cima Corgo,310,41.1165,-7.566,29,3,0,35.5,25.786956521739125,1,1448.1,1,0,-0.3,513.9999999999999,35.2,285,35,0,1.1466666666666667,0.8914285714285713,378.1,459.8,12.9,10.7,47.2,472.9999999999999,0,0,0,0.0
CC07,2013,Cima Corgo,310,41.1165,-7.566,34,6,0,36.7,27.80652173913044,5,1609.3000000000002,3,1,-2.6,733.8,18.1,269,38,1,1.4666666666666668,1.0442857142857145,467.4,547.8000000000001,11.1,9.4,26.6,442.6,0,0,0,0.9722222222222221
CC07,2014,Cima Corgo,310,41.1165,-7.566,17,0,0,33.5,25.611956521739128,0,1556.3,1,0,-0.8,842.7,35.2,252,33,0,1.12,0.8828571428571428,390.3,415.3,11.1,11.1,53.8,516.9,0,0,0,0.0
CC07,2015,Cima Corgo,310,41.1165,-7.566,33,1,0,35.7,28.029347826086955,1,1670.1999999999998,0,0,0.1,460.9,41.400000000000006,293,37,0,1.35,1.022857142857143,422.80000000000007,555.5,10.7,9.2,58.400000000000006,475.50000000000006,0,0,0,0.06802631578947368
CC07,2016,Cima Corgo,310,41.1165,-7.566,45,6,0,35.4,28.39673913043478,2,1676.1,4,0,-0.6,838.1,35.3,258,40,1,1.4799999999999998,1.032857142857143,419.30000000000007,508.30000000000007,13.5,11.1,40.3,597.9000000000001,0,0,0,0.7308867946446582
CC07,2017,Cima Corgo,310,41.1165,-7.566,37,5,0,36.8,28.28695652173913,3,1882.0,3,0,-1.8,489.69999999999993,42.3,291,46,1,1.413333333333333,1.1742857142857142,446.2000000000001,718.0000000000002,9.4,7.300000000000001,55.900000000000006,182.5,0,0,0,0.9714975845410627
CC07,2018,Cima Corgo,310,41.1165,-7.566,36,5,1,38.0,26.914130434782617,5,1698.6,4,0,-2.0,771.3,81.1,253,44,1,1.1266666666666667,0.9471428571428572,304.70000000000005,441.0,11.7,8.8,126.5,424.2,0,0,0,0.9722222222222221
CC07,2019,Cima Corgo,310,41.1165,-7.566,28,1,0,36.3,26.53152173913043,1,1575.4,0,0,0.6,718.5,60.9,269,27,0,1.14,0.9457142857142858,355.70000000000005,544.5000000000001,11.1,9.4,78.80000000000001,403.4,0,0,0,0.0
CC07,2020,Cima Corgo,310,41.1165,-7.566,50,3,0,37.0,28.118478260869555,1,1721.0,0,0,0.6,677.3,28.9,269,61,1,1.38,1.0285714285714285,439.0,525.5,11.1,9.4,39.400000000000006,503.6,0,0,1,0.9714975845410627
CC07,2021,Cima Corgo,310,41.1165,-7.566,32,2,0,36.5,27.338043478260868,1,1589.7,1,0,-1.0,662.6,61.5,271,24,0,1.2333333333333334,0.9314285714285714,384.7000000000001,433.9,11.1,11.1,78.89999999999999,498.1000000000001,0,0,0,0.039097744360902256
CC07,2022,Cima Corgo,310,41.1165,-7.566,67,27,9,41.7,30.77065217391305,12,2027.0,3,0,-1.1,691.8,46.6,273,64,1,1.5833333333333333,1.1828571428571428,438.00000000000006,582.3000000000001,11.0,9.4,64.0,446.4,1,0,1,1.0
CC07,2023,Cima Corgo,310,41.1165,-7.566,46,4,3,40.0,28.34130434782609,3,1905.0,3,2,-3.5,799.5,65.80000000000001,268,72,1,1.2466666666666668,1.0142857142857142,364.7000000000001,456.5,9.4,9.4,112.2,626.9,0,0,1,1.0
CC07,2024,Cima Corgo,310,41.1165,-7.566,41,6,1,38.6,28.846739130434788,3,1745.1,0,0,0.8,758.2,52.8,266,66,1,1.2666666666666666,0.9228571428571428,373.5,477.4,11.0,9.4,88.30000000000001,488.80000000000007,0,0,1,1.0
CC08,1995,Cima Corgo,625,41.1042,-7.5495,24,1,0,37.5,27.12826086956522,1,1667.1,0,0,0.5,741.6000000000001,87.30000000000001,260,40,0,1.2433333333333334,0.9785714285714286,379.7000000000001,542.5,9.1,8.0,89.00000000000001,349.8,0,0,0,0.07288461538461538
CC08,1996,Cima Corgo,625,41.1042,-7.5495,26,0,0,33.5,26.8554347826087,0,1449.0,5,1,-2.7,872.3999999999999,47.7,245,29,0,1.2933333333333332,0.9171428571428571,398.7000000000001,477.8,13.3,9.3,46.7,335.7,0,0,0,0.010526315789473684
CC08,1997,Cima Corgo,625,41.1042,-7.5495,20,0,0,34.1,24.386956521739133,0,1535.6,0,0,3.2,888.7,148.4,255,66,1,0.9466666666666668,0.8442857142857143,221.0,320.5,14.1,11.4,161.20000000000002,626.3000000000002,0,0,1,0.9443174603174604
CC08,1998,Cima Corgo,625,41.1042,-7.5495,36,5,0,36.4,27.76630434782609,5,1519.8,2,0,-1.7,590.9,67.00000000000001,277,34,1,1.3266666666666669,0.8814285714285715,366.3,375.8,13.5,13.5,72.30000000000001,579.2,0,0,0,0.7600725342768687
CC08,1999,Cima Corgo,625,41.1042,-7.5495,24,0,0,34.8,26.826086956521745,0,1435.4,1,0,-0.6,656.1,74.6,273,32,0,1.1666666666666667,0.8285714285714286,362.7000000000001,372.50000000000006,13.3,13.3,71.5,698.3000000000001,0,0,0,0.0
CC08,2000,Cima Corgo,625,41.1042,-7.5495,23,0,0,33.4,26.129347826086963,0,1405.1,1,0,-1.0,813.3000000000001,27.8,256,47,0,1.21,0.8557142857142858,394.6,466.1,13.5,11.1,32.5,580.7,0,0,0,0.18487123557556992
CC08,2001,Cima Corgo,625,41.1042,-7.5495,28,0,0,34.7,26.483695652173907,0,1498.2,0,0,0.6,822.1000000000001,67.3,272,42,0,1.14,0.8885714285714286,392.3,506.9,10.3,8.9,59.1,418.6,0,0,0,0.02857142857142857
CC08,2002,Cima Corgo,625,41.1042,-7.5495,19,0,0,33.3,26.377173913043475,0,1393.3,2,1,-2.3,793.0000000000001,43.3,261,31,0,1.14,0.8128571428571428,394.2000000000001,443.6000000000001,10.8,10.8,54.1,523.7,0,0,0,0.0
CC08,2003,Cima Corgo,625,41.1042,-7.5495,37,13,0,36.9,27.604347826086965,12,1610.9,0,0,1.9,794.7,73.7,266,29,1,1.2433333333333332,0.9528571428571428,361.5,530.2,11.1,9.4,90.20000000000002,579.8,0,0,0,0.9714975845410627
CC08,2004,Cima Corgo,625,41.1042,-7.5495,16,0,0,34.5,27.19239130434783,0,1567.4,5,2,-4.8,427.1,54.7,302,30,0,1.23,0.9414285714285714,400.0,528.3,10.7,9.2,66.8,439.9,0,0,0,0.010526315789473684
CC08,2005,Cima Corgo,625,41.1042,-7.5495,47,2,0,36.5,29.348913043478262,2,1764.2,10,5,-5.2,500.6,16.7,300,39,1,1.62,1.1371428571428572,500.7,649.0,11.0,9.4,24.4,459.30000000000007,0,1,0,1.0
CC08,2006,Cima Corgo,625,41.1042,-7.5495,42,3,0,36.5,28.088043478260868,2,1744.6,4,2,-2.7,751.9,79.1,265,27,0,1.43,1.0371428571428571,394.7000000000001,510.4,11.0,9.5,95.1,615.4000000000001,0,0,0,0.29641481225921446
CC08,2007,Cima Corgo,625,41.1042,-7.5495,12,1,0,36.4,24.948913043478264,1,1414.1,3,0,-1.4,449.1,71.4,281,25,0,1.0833333333333333,0.9042857142857142,332.9,457.2000000000001,12.3,8.8,98.70000000000002,357.5,0,0,0,0.0
CC08,2008,Cima Corgo,625,41.1042,-7.5495,23,1,0,35.5,25.80869565217392,1,1320.8,4,0,-2.0,539.9,24.4,274,33,0,1.1066666666666665,0.83,369.4,412.00000000000006,13.5,9.6,33.7,483.9,0,0,0,0.0
CC08,2009,Cima Corgo,625,41.1042,-7.5495,31,0,0,33.7,27.046739130434776,0,1613.9,0,0,0.1,670.9000000000001,47.0,277,31,0,1.2133333333333336,1.0157142857142856,393.8,619.1,8.6,7.6,66.9,322.70000000000005,0,0,0,0.06802631578947368
CC08,2010,Cima Corgo,625,41.1042,-7.5495,37,1,0,35.7,28.041304347826085,1,1623.7000000000005,6,2,-3.0,836.8,55.3,262,54,1,1.4366666666666668,1.0399999999999998,413.5,533.9,11.1,9.4,75.5,471.2,0,0,1,0.9833333333333332
CC08,2011,Cima Corgo,625,41.1042,-7.5495,20,1,0,35.8,26.30652173913044,1,1730.9,4,0,-1.9,609.4,41.49999999999999,279,36,0,1.1966666666666663,1.03,418.6,536.4,10.9,9.3,47.400000000000006,376.80000000000007,0,0,0,0.010526315789473684
CC08,2012,Cima Corgo,625,41.1042,-7.5495,31,3,0,35.6,26.09782608695652,1,1457.6,1,0,-0.7,513.9999999999999,35.2,285,35,0,1.1466666666666667,0.8914285714285713,378.1,459.8,12.9,10.7,47.2,472.9999999999999,0,0,0,0.0
CC08,2013,Cima Corgo,625,41.1042,-7.5495,36,6,0,36.4,27.83913043478261,5,1591.8,5,1,-2.9,733.8,18.1,269,38,1,1.4666666666666668,1.0442857142857145,467.4,547.8000000000001,11.1,9.4,26.6,442.6,0,0,0,0.9888888888888889
CC08,2014,Cima Corgo,625,41.1042,-7.5495,17,0,0,33.8,25.75543478260869,0,1548.0,1,0,-1.2,842.7,35.2,252,33,0,1.12,0.8828571428571428,390.3,415.3,11.1,11.1,53.8,516.9,0,0,0,0.0
CC08,2015,Cima Corgo,625,41.1042,-7.5495,35,1,0,36.0,28.189130434782616,1,1670.9,0,0,0.3,460.9,41.400000000000006,293,37,0,1.35,1.022857142857143,422.80000000000007,555.5,10.7,9.2,58.400000000000006,475.50000000000006,0,0,0,0.07288461538461538
CC08,2016,Cima Corgo,625,41.1042,-7.5495,46,4,0,35.3,28.43369565217392,1,1661.0,5,0,-0.6,838.1,35.3,258,40,0,1.4799999999999998,1.032857142857143,419.30000000000007,508.30000000000007,13.5,11.1,40.3,597.9000000000001,0,0,0,0.47840019418812185
CC08,2017,Cima Corgo,625,41.1042,-7.5495,37,5,0,36.8,28.28695652173913,3,1882.0,3,0,-1.8,489.69999999999993,42.3,291,46,1,1.413333333333333,1.1742857142857142,446.2000000000001,718.0000000000002,9.4,7.300000000000001,55.900000000000006,182.5,0,0,0,0.9714975845410627
CC08,2018,Cima Corgo,625,41.1042,-7.5495,36,5,1,38.0,26.914130434782617,5,1698.6,4,0,-2.0,771.3,81.1,253,44,1,1.1266666666666667,0.9471428571428572,304.70000000000005,441.0,11.7,8.8,126.5,424.2,0,0,0,0.9722222222222221
CC08,2019,Cima Corgo,625,41.1042,-7.5495,28,1,0,36.3,26.53152173913043,1,1575.4,0,0,0.6,718.5,60.9,269,27,0,1.14,0.9457142857142858,355.70000000000005,544.5000000000001,11.1,9.4,78.80000000000001,403.4,0,0,0,0.0
CC08,2020,Cima Corgo,625,41.1042,-7.5495,50,3,0,37.0,28.118478260869555,1,1721.0,0,0,0.6,677.3,28.9,269,61,1,1.38,1.0285714285714285,439.0,525.5,11.1,9.4,39.400000000000006,503.6,0,0,1,0.9714975845410627
CC08,2021,Cima Corgo,625,41.1042,-7.5495,32,2,0,36.5,27.338043478260868,1,1589.7,1,0,-1.0,662.6,61.5,271,24,0,1.2333333333333334,0.9314285714285714,384.7000000000001,433.9,11.1,11.1,78.89999999999999,498.1000000000001,0,0,0,0.039097744360902256
CC08,2022,Cima Corgo,625,41.1042,-7.5495,67,27,9,41.7,30.77065217391305,12,2027.0,3,0,-1.1,691.8,46.6,273,64,1,1.5833333333333333,1.1828571428571428,438.00000000000006,582.3000000000001,11.0,9.4,64.0,446.4,1,0,1,1.0
CC08,2023,Cima Corgo,625,41.1042,-7.5495,46,4,3,40.0,28.34130434782609,3,1905.0,3,2,-3.5,799.5,65.80000000000001,268,72,1,1.2466666666666668,1.0142857142857142,364.7000000000001,456.5,9.4,9.4,112.2,626.9,0,0,1,1.0
CC08,2024,Cima Corgo,625,41.1042,-7.5495,41,6,1,38.6,28.846739130434788,3,1745.1,0,0,0.8,758.2,52.8,266,66,1,1.2666666666666666,0.9228571428571428,373.5,477.4,11.0,9.4,88.30000000000001,488.80000000000007,0,0,1,1.0
CC09,1995,Cima Corgo,195,41.235,-7.2955,18,1,0,37.7,26.67173913043478,1,1514.1,5,0,-0.6,674.3,69.80000000000001,273,40,0,1.2533333333333334,0.99,386.4,560.5000000000001,9.3,8.200000000000001,84.60000000000001,333.00000000000006,0,0,0,0.06941806271556174
CC09,1996,Cima Corgo,195,41.235,-7.2955,25,0,0,33.4,26.378260869565217,0,1309.7000000000005,8,2,-3.6,778.4000000000001,46.7,253,23,0,1.3033333333333337,0.9257142857142856,412.2000000000001,503.9000000000001,12.8,9.2,53.7,313.30000000000007,0,0,0,0.0939326375711575
CC09,1997,Cima Corgo,195,41.235,-7.2955,16,0,0,33.5,23.95543478260869,0,1396.6,0,0,2.4,816.4,145.3,266,66,1,0.98,0.8814285714285715,226.40000000000003,353.6,13.2,10.9,166.4,594.5,0,0,1,0.9554285714285715
CC09,1998,Cima Corgo,195,41.235,-7.2955,32,5,0,35.9,27.417391304347827,5,1400.8,4,1,-2.1,496.2,47.60000000000001,288,34,1,1.3766666666666667,0.9157142857142856,392.6,411.6,13.8,13.8,63.70000000000001,526.5,0,0,0,0.6789296771340115
CC09,1999,Cima Corgo,195,41.235,-7.2955,21,0,0,34.5,26.54347826086956,0,1318.4,4,0,-1.4,614.5,70.8,271,29,0,1.2366666666666668,0.8742857142857144,369.7000000000001,379.6,13.8,13.8,74.5,674.2,0,0,0,0.0
CC09,2000,Cima Corgo,195,41.235,-7.2955,22,0,0,33.3,25.902173913043484,0,1301.5,3,0,-1.4,766.3,34.9,262,47,0,1.2233333333333334,0.87,394.1,472.7000000000001,14.0,11.5,36.7,562.7,0,0,0,0.19777446138202154
CC09,2001,Cima Corgo,195,41.235,-7.2955,27,0,0,34.6,26.25978260869565,0,1380.9,0,0,-0.0,782.8,64.4,278,42,0,1.1966666666666663,0.9185714285714284,401.3,512.6,10.5,9.0,62.400000000000006,414.1,0,0,0,0.060526315789473685
CC09,2002,Cima Corgo,195,41.235,-7.2955,18,0,0,32.8,26.0858695652174,0,1277.1999999999998,6,1,-2.9,775.0,42.8,261,21,0,1.1466666666666667,0.82,397.7000000000001,458.3,10.9,10.9,56.2,526.9000000000001,0,0,0,0.0
CC09,2003,Cima Corgo,195,41.235,-7.2955,33,10,0,36.5,27.446739130434786,4,1504.6999999999998,0,0,0.9,732.8,73.69999999999999,274,29,1,1.2866666666666668,0.9757142857142858,369.7000000000001,536.4000000000001,11.5,9.7,92.7,561.8000000000001,0,0,0,0.7945382539956571
CC09,2004,Cima Corgo,195,41.235,-7.2955,16,0,0,34.1,26.954347826086952,0,1459.6999999999998,10,2,-4.3,398.9,49.2,305,36,0,1.2633333333333334,0.9642857142857144,411.1,544.6,11.0,9.4,62.7,427.3,0,0,0,0.0939326375711575
CC09,2005,Cima Corgo,195,41.235,-7.2955,41,2,0,36.3,29.01413043478261,2,1648.4,11,8,-5.8,473.00000000000006,18.9,298,39,1,1.65,1.157142857142857,506.5,673.6,10.9,9.3,27.3,462.8,0,1,0,0.9833333333333332
CC09,2006,Cima Corgo,195,41.235,-7.2955,40,2,0,36.1,27.88369565217392,1,1627.7000000000005,4,3,-2.9,704.8,53.0,270,27,1,1.47,1.0657142857142856,426.0,544.6,11.3,10.7,74.6,586.2,0,1,0,0.852888888888889
CC09,2007,Cima Corgo,195,41.235,-7.2955,10,1,0,36.3,24.563043478260862,1,1273.9,5,1,-2.7,426.7000000000001,81.1,291,46,0,1.09,0.8985714285714286,327.0,439.30000000000007,12.6,9.1,108.0,382.8,0,0,0,0.20263276097716326
CC09,2008,Cima Corgo,195,41.235,-7.2955,20,1,0,35.5,25.714130434782607,1,1219.8,5,1,-2.8,479.3,20.6,278,33,0,1.1733333333333331,0.8685714285714285,382.2000000000001,439.7000000000001,14.0,9.7,31.800000000000004,440.7999999999999,0,0,0,0.0
CC09,2009,Cima Corgo,195,41.235,-7.2955,32,0,0,33.1,26.843478260869563,0,1514.9,2,0,-0.7,617.6,36.3,281,59,1,1.26,1.0385714285714287,418.0,669.0,8.8,7.800000000000001,52.599999999999994,288.80000000000007,0,0,1,0.9603174603174605
CC09,2010,Cima Corgo,195,41.235,-7.2955,35,1,0,35.2,27.721739130434777,1,1499.9,10,3,-3.3,762.8,46.4,267,54,1,1.4433333333333334,1.0385714285714287,419.7000000000001,542.9,11.5,9.7,71.9,456.0,0,1,1,0.9826086956521738
CC09,2011,Cima Corgo,195,41.235,-7.2955,17,1,0,35.7,26.065217391304344,1,1595.0,7,2,-2.7,536.5,26.700000000000003,286,36,0,1.2166666666666668,1.032857142857143,432.0,567.1000000000001,11.2,9.6,39.400000000000006,342.6,0,0,0,0.07288461538461538
CC09,2012,Cima Corgo,195,41.235,-7.2955,31,3,0,36.0,26.082608695652173,1,1382.6999999999998,3,0,-1.0,453.4,29.0,293,38,0,1.2333333333333334,0.9442857142857142,405.2000000000001,500.2000000000001,12.9,10.8,42.6,434.9,0,0,0,0.0837298313961354
CC09,2013,Cima Corgo,195,41.235,-7.2955,31,5,0,36.1,27.583695652173912,5,1478.9,9,3,-3.9,664.0,16.0,273,38,1,1.4833333333333334,1.0485714285714285,475.00000000000006,564.9,11.4,9.7,23.3,415.5,0,1,0,0.9826086956521738
CC09,2014,Cima Corgo,195,41.235,-7.2955,15,0,0,34.0,25.60217391304348,0,1436.2999999999995,1,0,-1.4,766.0,34.2,261,33,0,1.17,0.9228571428571428,406.0,437.80000000000007,11.5,10.5,49.10000000000001,472.9,0,0,0,0.0
CC09,2015,Cima Corgo,195,41.235,-7.2955,33,1,0,36.4,27.9804347826087,1,1561.6,3,0,-1.1,448.6,49.00000000000001,296,36,0,1.41,1.0614285714285714,424.00000000000006,579.4,10.4,8.9,67.60000000000001,471.80000000000007,0,0,0,0.07288461538461538
CC09,2016,Cima Corgo,195,41.235,-7.2955,45,2,0,35.0,28.198913043478264,1,1549.3000000000002,7,0,-1.9,767.3000000000002,26.4,261,48,1,1.4966666666666668,1.0442857142857145,424.9,514.7,14.0,11.5,37.0,567.2,0,0,1,0.8594152046783625
CC09,2017,Cima Corgo,195,41.235,-7.2955,32,3,0,36.4,27.978260869565226,2,1701.6999999999998,5,1,-3.0,481.6,50.3,298,50,1,1.45,1.2,465.1,756.2,9.7,7.5,43.8,152.7,0,0,1,0.9826086956521738
CC09,2018,Cima Corgo,195,41.235,-7.2955,26,5,0,37.6,26.38913043478261,5,1510.1999999999998,6,2,-3.5,818.3,91.2,262,45,1,1.15,0.9628571428571427,315.6,466.4,12.1,8.9,123.70000000000002,398.8,0,0,0,0.9826086956521738
CC09,2019,Cima Corgo,195,41.235,-7.2955,28,1,0,36.1,26.16195652173913,1,1395.3000000000002,3,0,-1.5,727.2,83.3,265,27,0,1.2033333333333334,0.9914285714285715,367.7999999999999,569.2,11.5,9.7,78.80000000000001,349.8,0,0,0,0.0
CC09,2020,Cima Corgo,195,41.235,-7.2955,48,2,0,37.0,27.6945652173913,1,1524.4,0,0,0.3,722.7,37.8,271,38,0,1.4733333333333334,1.0914285714285714,457.00000000000006,557.7,11.5,9.7,35.5,470.2000000000001,0,0,0,0.19241053064582475
CC09,2021,Cima Corgo,195,41.235,-7.2955,27,2,0,35.9,27.20978260869565,1,1403.8,3,1,-2.4,664.6,49.5,274,29,0,1.29,0.9628571428571427,405.4,460.2000000000001,11.5,11.5,69.8,465.0,0,0,0,0.06802631578947368
CC09,2022,Cima Corgo,195,41.235,-7.2955,64,27,7,40.6,30.53043478260869,12,1826.3,6,2,-2.2,774.5999999999999,55.7,269,38,1,1.656666666666667,1.2428571428571429,459.8,620.3000000000001,11.4,9.7,55.1,408.7000000000001,1,0,0,0.9826086956521738
