location_id,year,subregion,elevation_m,latitude,longitude,heat_days_30,heat_days_35,heat_days_38,max_summer_tmax,mean_summer_tmax,heatwave_max_streak,gdd_growing_season,spring_frost_days,spring_severe_frost_days,min_spring_tmin,annual_precip_mm,summer_precip_mm,dry_days,max_consecutive_dry_days,climate_stress_year
CC06,2004,Cima Corgo,520,41.126,-7.384,19,0,0,34.8,27.57608695652174,0,1620.0,4,1,-4.4,467.5,64.2,299,30,0
CC06,2005,Cima Corgo,520,41.126,-7.384,51,5,0,37.0,29.711956521739125,3,1827.6000000000001,10,6,-4.7,533.3,21.9,296,39,1
CC06,2006,Cima Corgo,520,41.126,-7.384,46,4,0,36.6,28.456521739130434,3,1806.8,4,2,-2.5,856.8999999999999,76.0,261,27,0
CC06,2007,Cima Corgo,520,41.126,-7.384,17,1,0,36.6,25.2695652173913,1,1460.2000000000003,3,0,-0.8,461.4,82.5,283,46,0
CC06,2008,Cima Corgo,520,41.126,-7.384,23,1,0,35.7,26.266304347826093,1,1383.1,3,0,-1.7,599.0,25.5,270,21,0
CC06,2009,Cima Corgo,520,41.126,-7.384,35,0,0,33.8,27.495652173913047,0,1678.9,0,0,0.3,746.7,58.199999999999996,275,50,1
CC06,2010,Cima Corgo,520,41.126,-7.384,44,1,0,35.8,28.370652173913044,1,1672.3,6,2,-2.8,903.6,54.9,260,54,1
CC06,2011,Cima Corgo,520,41.126,-7.384,25,1,0,36.0,26.701086956521745,1,1786.3000000000002,3,0,-1.8,678.8000000000001,42.3,278,36,0
CC06,2012,Cima Corgo,520,41.126,-7.384,32,4,0,36.3,26.629347826086953,2,1528.1000000000001,1,0,-0.3,529.9000000000001,37.2,284,35,0
CC06,2013,Cima Corgo,520,41.126,-7.384,41,6,0,36.6,28.196739130434786,5,1645.3999999999999,5,1,-2.4,800.9000000000001,21.200000000000003,267,38,1
CC06,2014,Cima Corgo,520,41.126,-7.384,19,0,0,34.2,26.185869565217395,0,1612.6,1,0,-1.0,952.6,40.4,251,28,0
CC06,2015,Cima Corgo,520,41.126,-7.384,42,4,0,36.6,28.60434782608695,3,1743.1,0,0,0.6,528.4,51.8,289,30,0
CC06,2016,Cima Corgo,520,41.126,-7.384,50,5,0,35.5,28.794565217391302,1,1718.3999999999996,5,0,-0.3,932.5,32.800000000000004,256,40,0
CC06,2017,Cima Corgo,520,41.126,-7.384,47,9,0,37.8,28.981521739130432,3,1957.1000000000001,4,0,-1.1,467.19999999999993,53.8,291,49,1
CC06,2018,Cima Corgo,520,41.126,-7.384,41,5,3,38.6,27.53478260869565,5,1747.7,4,0,-1.2,774.4000000000001,91.5,258,55,1
CC06,2019,Cima Corgo,520,41.126,-7.384,37,2,0,37.7,27.242391304347823,1,1642.8,0,0,0.5,696.9000000000001,79.7,265,27,0
CC06,2020,Cima Corgo,520,41.126,-7.384,57,6,0,37.6,28.88804347826087,2,1778.6000000000001,0,0,1.5,708.4,34.0,266,52,1
CC06,2021,Cima Corgo,520,41.126,-7.384,40,3,0,37.5,28.160869565217393,1,1646.2,0,0,0.2,656.9,60.400000000000006,276,29,0
CC06,2022,Cima Corgo,520,41.126,-7.384,70,30,10,41.3,31.392391304347825,12,2063.0,3,0,-0.6,768.1,59.2,265,38,1
CC06,2023,Cima Corgo,520,41.126,-7.384,47,7,3,39.8,28.89565217391304,4,1935.1,4,1,-2.2,751.3,92.3,269,72,1
CC06,2024,Cima Corgo,520,41.126,-7.384,48,8,1,39.5,29.484782608695646,3,1728.6,1,0,-0.1,796.0999999999999,88.0,261,48,1
CC07,1995,Cima Corgo,310,41.1165,-7.566,24,1,0,37.3,27.07608695652174,1,1685.9,0,0,0.5,741.6000000000001,87.30000000000001,260,40,0
CC07,1996,Cima Corgo,310,41.1165,-7.566,26,0,0,33.6,26.894565217391307,0,1471.9,5,1,-2.1,872.3999999999999,47.7,245,29,0
CC07,1997,Cima Corgo,310,41.1165,-7.566,19,0,0,34.2,24.333695652173915,0,1555.3000000000002,0,0,3.5,888.7,148.4,255,66,1
CC07,1998,Cima Corgo,310,41.1165,-7.566,35,5,0,36.5,27.752173913043475,5,1536.5,2,0,-1.4,590.9,67.00000000000001,277,34,1
CC07,1999,Cima Corgo,310,41.1165,-7.566,23,0,0,34.7,26.654347826086955,0,1442.6999999999998,1,0,-0.2,656.1,74.6,273,32,0
CC07,2000,Cima Corgo,310,41.1165,-7.566,23,0,0,33.3,26.027173913043473,0,1411.1,1,0,-0.6,813.3000000000001,27.8,256,47,0
CC07,2001,Cima Corgo,310,41.1165,-7.566,27,0,0,34.8,26.346739130434777,0,1509.1999999999998,0,0,0.8,822.1000000000001,67.3,272,42,0
CC07,2002,Cima Corgo,310,41.1165,-7.566,17,0,0,33.4,26.241304347826095,0,1401.7,2,0,-1.9,793.0000000000001,43.300000000000004,261,31,0
CC07,2003,Cima Corgo,310,41.1165,-7.566,37,12,0,36.9,27.477173913043476,7,1622.8000000000002,0,0,1.9,794.7,73.7,266,29,1
CC07,2004,Cima Corgo,310,41.1165,-7.566,16,0,0,34.4,27.061956521739127,0,1578.6000000000004,3,2,-4.9,427.1,54.699999999999996,302,30,0
CC07,2005,Cima Corgo,310,41.1165,-7.566,46,3,0,36.2,29.208695652173915,2,1767.6,8,5,-5.2,500.6,16.7,300,39,1
CC07,2006,Cima Corgo,310,41.1165,-7.566,45,3,0,36.6,28.007608695652173,2,1758.4,4,2,-2.8,751.9,79.1,265,27,0
CC07,2007,Cima Corgo,310,41.1165,-7.566,14,1,0,36.4,24.882608695652173,1,1437.8999999999999,2,0,-1.2,449.1,71.4,281,25,0
CC07,2008,Cima Corgo,310,41.1165,-7.566,21,1,0,35.5,25.588043478260868,1,1324.6999999999998,3,0,-2.0,539.9,24.400000000000002,274,33,0
CC07,2009,Cima Corgo,310,41.1165,-7.566,31,0,0,34.0,26.807608695652174,0,1610.7999999999997,0,0,0.2,670.9000000000001,47.0,277,31,0
CC07,2010,Cima Corgo,310,41.1165,-7.566,41,1,0,36.0,28.041304347826078,1,1648.6999999999998,5,2,-2.9,836.8,55.3,262,54,1
CC07,2011,Cima Corgo,310,41.1165,-7.566,18,1,0,36.0,26.191304347826087,1,1749.9999999999998,2,0,-1.7,609.4,41.49999999999999,279,36,0
CC07,2012,Cima Corgo,310,41.1165,-7.566,29,3,0,35.5,25.786956521739125,1,1448.1,1,0,-0.3,513.9999999999999,35.2,285,35,0
CC07,2013,Cima Corgo,310,41.1165,-7.566,34,6,0,36.7,27.80652173913044,5,1609.3000000000002,3,1,-2.6,733.8,18.1,269,38,1
CC07,2014,Cima Corgo,310,41.1165,-7.566,17,0,0,33.5,25.611956521739128,0,1556.3,1,0,-0.8,842.7,35.2,252,33,0
CC07,2015,Cima Corgo,310,41.1165,-7.566,33,1,0,35.7,28.029347826086955,1,1670.1999999999998,0,0,0.1,460.90000000000003,41.400000000000006,293,37,0
CC07,2016,Cima Corgo,310,41.1165,-7.566,45,6,0,35.4,28.39673913043478,2,1676.1000000000001,4,0,-0.6,838.1,35.3,258,40,1
CC07,2017,Cima Corgo,310,41.1165,-7.566,37,5,0,36.8,28.286956521739132,3,1882.0,3,0,-1.8,489.69999999999993,42.3,291,46,1
CC07,2018,Cima Corgo,310,41.1165,-7.566,36,5,1,38.0,26.914130434782614,5,1698.6,4,0,-2.0,771.3,81.1,253,44,1
CC07,2019,Cima Corgo,310,41.1165,-7.566,28,1,0,36.3,26.53152173913043,1,1575.3999999999999,0,0,0.6,718.5,60.9,269,27,0
CC07,2020,Cima Corgo,310,41.1165,-7.566,50,3,0,37.0,28.118478260869555,1,1721.0,0,0,0.6,677.3,28.9,269,61,1
CC07,2021,Cima Corgo,310,41.1165,-7.566,32,2,0,36.5,27.338043478260868,1,1589.7,1,0,-1.0,662.6,61.5,271,24,0
CC07,2022,Cima Corgo,310,41.1165,-7.566,67,27,9,41.7,30.770652173913046,12,2027.0,3,0,-1.1,691.8,46.599999999999994,273,64,1
CC07,2023,Cima Corgo,310,41.1165,-7.566,46,4,3,40.0,28.34130434782609,3,1905.0,3,2,-3.5,799.5,65.80000000000001,268,72,1
CC07,2024,Cima Corgo,310,41.1165,-7.566,41,6,1,38.6,28.846739130434788,3,1745.1,0,0,0.8,758.2,52.8,266,66,1
CC08,1995,Cima Corgo,625,41.1042,-7.5495,24,1,0,37.5,27.12826086956522,1,1667.1,0,0,0.5,741.6000000000001,87.30000000000001,260,40,0
CC08,1996,Cima Corgo,625,41.1042,-7.5495,26,0,0,33.5,26.8554347826087,0,1449.0,5,1,-2.7,872.3999999999999,47.7,245,29,0
CC08,1997,Cima Corgo,625,41.1042,-7.5495,20,0,0,34.1,24.386956521739133,0,1535.6000000000001,0,0,3.2,888.7,148.4,255,66,1
CC08,1998,Cima Corgo,625,41.1042,-7.5495,36,5,0,36.4,27.766304347826086,5,1519.8,2,0,-1.7,590.9,67.00000000000001,277,34,1
CC08,1999,Cima Corgo,625,41.1042,-7.5495,24,0,0,34.8,26.826086956521745,0,1435.3999999999999,1,0,-0.6,656.1,74.6,273,32,0
CC08,2000,Cima Corgo,625,41.1042,-7.5495,23,0,0,33.4,26.129347826086963,0,1405.1,1,0,-1.0,813.3000000000001,27.8,256,47,0
CC08,2001,Cima Corgo,625,41.1042,-7.5495,28,0,0,34.7,26.483695652173907,0,1498.2,0,0,0.6,822.1000000000001,67.3,272,42,0
CC08,2002,Cima Corgo,625,41.1042,-7.5495,19,0,0,33.3,26.377173913043475,0,1393.3,2,1,-2.3,793.0000000000001,43.300000000000004,261,31,0
CC08,2003,Cima Corgo,625,41.1042,-7.5495,37,13,0,36.9,27.604347826086965,12,1610.9,0,0,1.9,794.7,73.7,266,29,1
CC08,2004,Cima Corgo,625,41.1042,-7.5495,16,0,0,34.5,27.19239130434783,0,1567.3999999999999,5,2,-4.8,427.1,54.699999999999996,302,30,0
CC08,2005,Cima Corgo,625,41.1042,-7.5495,47,2,0,36.5,29.348913043478266,2,1764.2,10,5,-5.2,500.6,16.7,300,39,1
CC08,2006,Cima Corgo,625,41.1042,-7.5495,42,3,0,36.5,28.088043478260868,2,1744.6000000000001,4,2,-2.7,751.9,79.1,265,27,0
CC08,2007,Cima Corgo,625,41.1042,-7.5495,12,1,0,36.4,24.948913043478264,1,1414.1,3,0,-1.4,449.1,71.4,281,25,0
CC08,2008,Cima Corgo,625,41.1042,-7.5495,23,1,0,35.5,25.808695652173913,1,1320.8,4,0,-2.0,539.9,24.400000000000002,274,33,0
CC08,2009,Cima Corgo,625,41.1042,-7.5495,31,0,0,33.7,27.046739130434776,0,1613.9,0,0,0.1,670.9000000000001,47.0,277,31,0
CC08,2010,Cima Corgo,625,41.1042,-7.5495,37,1,0,35.7,28.041304347826085,1,1623.7000000000003,6,2,-3.0,836.8,55.3,262,54,1
CC08,2011,Cima Corgo,625,41.1042,-7.5495,20,1,0,35.8,26.30652173913044,1,1730.8999999999999,4,0,-1.9,609.4,41.49999999999999,279,36,0
CC08,2012,Cima Corgo,625,41.1042,-7.5495,31,3,0,35.6,26.097826086956516,1,1457.6,1,0,-0.7,513.9999999999999,35.2,285,35,0
CC08,2013,Cima Corgo,625,41.1042,-7.5495,36,6,0,36.4,27.839130434782618,5,1591.8,5,1,-2.9,733.8,18.1,269,38,1
CC08,2014,Cima Corgo,625,41.1042,-7.5495,17,0,0,33.8,25.755434782608695,0,1548.0,1,0,-1.2,842.7,35.2,252,33,0
CC08,2015,Cima Corgo,625,41.1042,-7.5495,35,1,0,36.0,28.189130434782616,1,1670.9,0,0,0.3,460.90000000000003,41.400000000000006,293,37,0
CC08,2016,Cima Corgo,625,41.1042,-7.5495,46,4,0,35.3,28.43369565217392,1,1661.0,5,0,-0.6,838.1,35.3,258,40,0
CC08,2017,Cima Corgo,625,41.1042,-7.5495,37,5,0,36.8,28.286956521739132,3,1882.0,3,0,-1.8,489.69999999999993,42.3,291,46,1
CC08,2018,Cima Corgo,625,41.1042,-7.5495,36,5,1,38.0,26.914130434782614,5,1698.6,4,0,-2.0,771.3,81.1,253,44,1
CC08,2019,Cima Corgo,625,41.1042,-7.5495,28,1,0,36.3,26.53152173913043,1,1575.3999999999999,0,0,0.6,718.5,60.9,269,27,0
CC08,2020,Cima Corgo,625,41.1042,-7.5495,50,3,0,37.0,28.118478260869555,1,1721.0,0,0,0.6,677.3,28.9,269,61,1
CC08,2021,Cima Corgo,625,41.1042,-7.5495,32,2,0,36.5,27.338043478260868,1,1589.7,1,0,-1.0,662.6,61.5,271,24,0
CC08,2022,Cima Corgo,625,41.1042,-7.5495,67,27,9,41.7,30.770652173913046,12,2027.0,3,0,-1.1,691.8,46.599999999999994,273,64,1
CC08,2023,Cima Corgo,625,41.1042,-7.5495,46,4,3,40.0,28.34130434782609,3,1905.0,3,2,-3.5,799.5,65.80000000000001,268,72,1
CC08,2024,Cima Corgo,625,41.1042,-7.5495,41,6,1,38.6,28.846739130434788,3,1745.1,0,0,0.8,758.2,52.8,266,66,1
CC09,1995,Cima Corgo,195,41.235,-7.2955,18,1,0,37.7,26.67173913043478,1,1514.1,5,0,-0.6,674.3,69.80000000000001,273,40,0
CC09,1996,Cima Corgo,195,41.235,-7.2955,25,0,0,33.4,26.378260869565214,0,1309.7000000000003,8,2,-3.6,778.4000000000001,46.7,253,23,0
CC09,1997,Cima Corgo,195,41.235,-7.2955,16,0,0,33.5,23.955434782608698,0,1396.6000000000001,0,0,2.4,816.4,145.3,266,66,1
CC09,1998,Cima Corgo,195,41.235,-7.2955,32,5,0,35.9,27.417391304347827,5,1400.8,4,1,-2.1,496.2,47.60000000000001,288,34,1
CC09,1999,Cima Corgo,195,41.235,-7.2955,21,0,0,34.5,26.54347826086956,0,1318.4,4,0,-1.4,614.5,70.8,271,29,0
CC09,2000,Cima Corgo,195,41.235,-7.2955,22,0,0,33.3,25.902173913043484,0,1301.5,3,0,-1.4,766.3,34.9,262,47,0
CC09,2001,Cima Corgo,195,41.235,-7.2955,27,0,0,34.6,26.25978260869565,0,1380.9,0,0,-0.0,782.8,64.4,278,42,0
CC09,2002,Cima Corgo,195,41.235,-7.2955,18,0,0,32.8,26.085869565217394,0,1277.1999999999998,6,1,-2.9,775.0,42.8,261,21,0
CC09,2003,Cima Corgo,195,41.235,-7.2955,33,10,0,36.5,27.446739130434782,4,1504.6999999999998,0,0,0.9,732.8,73.69999999999999,274,29,1
CC09,2004,Cima Corgo,195,41.235,-7.2955,16,0,0,34.1,26.954347826086952,0,1459.6999999999998,10,2,-4.3,398.90000000000003,49.2,305,36,0
CC09,2005,Cima Corgo,195,41.235,-7.2955,41,2,0,36.3,29.01413043478261,2,1648.4,11,8,-5.8,473.00000000000006,18.9,298,39,1
CC09,2006,Cima Corgo,195,41.235,-7.2955,40,2,0,36.1,27.88369565217392,1,1627.7000000000003,4,3,-2.9,704.8,53.0,270,27,1
CC09,2007,Cima Corgo,195,41.235,-7.2955,10,1,0,36.3,24.563043478260866,1,1273.9,5,1,-2.7,426.70000000000005,81.1,291,46,0
CC09,2008,Cima Corgo,195,41.235,-7.2955,20,1,0,35.5,25.714130434782607,1,1219.8,5,1,-2.8,479.29999999999995,20.6,278,33,0
CC09,2009,Cima Corgo,195,41.235,-7.2955,32,0,0,33.1,26.843478260869563,0,1514.9,2,0,-0.7,617.6,36.3,281,59,1
CC09,2010,Cima Corgo,195,41.235,-7.2955,35,1,0,35.2,27.721739130434777,1,1499.9,10,3,-3.3,762.8,46.4,267,54,1
CC09,2011,Cima Corgo,195,41.235,-7.2955,17,1,0,35.7,26.065217391304344,1,1595.0,7,2,-2.7,536.5,26.700000000000003,286,36,0
CC09,2012,Cima Corgo,195,41.235,-7.2955,31,3,0,36.0,26.082608695652173,1,1382.6999999999998,3,0,-1.0,453.4,29.0,293,38,0
CC09,2013,Cima Corgo,195,41.235,-7.2955,31,5,0,36.1,27.583695652173912,5,1478.9,9,3,-3.9,664.0,16.0,273,38,1
CC09,2014,Cima Corgo,195,41.235,-7.2955,15,0,0,34.0,25.60217391304348,0,1436.2999999999997,1,0,-1.4,766.0,34.2,261,33,0
CC09,2015,Cima Corgo,195,41.235,-7.2955,33,1,0,36.4,27.9804347826087,1,1561.6,3,0,-1.1,448.59999999999997,49.00000000000001,296,36,0
CC09,2016,Cima Corgo,195,41.235,-7.2955,45,2,0,35.0,28.198913043478264,1,1549.3000000000002,7,0,-1.9,767.3000000000002,26.4,261,48,1
CC09,2017,Cima Corgo,195,41.235,-7.2955,32,3,0,36.4,27.978260869565222,2,1701.6999999999998,5,1,-3.0,481.59999999999997,50.3,298,50,1
CC09,2018,Cima Corgo,195,41.235,-7.2955,26,5,0,37.6,26.38913043478261,5,1510.1999999999998,6,2,-3.5,818.3,91.2,262,45,1
CC09,2019,Cima Corgo,195,41.235,-7.2955,28,1,0,36.1,26.161956521739132,1,1395.3000000000002,3,0,-1.5,727.2,83.3,265,27,0
CC09,2020,Cima Corgo,195,41.235,-7.2955,48,2,0,37.0,27.6945652173913,1,1524.4,0,0,0.3,722.7,37.8,271,38,0
CC09,2021,Cima Corgo,195,41.235,-7.2955,27,2,0,35.9,27.209782608695654,1,1403.8,3,1,-2.4,664.6,49.5,274,29,0
CC09,2022,Cima Corgo,195,41.235,-7.2955,64,27,7,40.6,30.530434782608694,12,1826.3,6,2,-2.2,774.5999999999999,55.699999999999996,269,38,1
CC09,2023,Cima Corgo,195,41.235,-7.2955,32,4,2,39.1,27.970652173913045,3,1701.8,4,3,-3.8,782.3999999999999,113.2,266,72,1
CC09,2024,Cima Corgo,195,41.235,-7.2955,36,6,1,38.6,28.53478260869565,3,1516.1,4,0,-1.9,781.5,75.5,261,34,1
CC10,1995,Cima Corgo,450,41.252,-7.262,14,1,0,36.4,25.825,1,1334.2,12,0,-1.9,674.3,69.80000000000001,273,40,0
CC10,1996,Cima Corgo,450,41.252,-7.262,18,0,0,32.3,25.45978260869565,0,1146.6000000000001,12,5,-4.8,778.4000000000001,46.7,253,23,1
CC10,1997,Cima Corgo,450,41.252,-7.262,11,0,0,32.3,23.014130434782604,0,1217.4,0,0,1.2,816.4,145.3,266,66,1
CC10,1998,Cima Corgo,450,41.252,-7.262,22,0,0,34.8,26.453260869565216,0,1242.6999999999998,7,2,-3.2,496.2,47.60000000000001,288,34,0
CC10,1999,Cima Corgo,450,41.252,-7.262,11,0,0,33.3,25.634782608695662,0,1157.0,6,1,-2.3,614.5,70.8,271,29,0
CC10,2000,Cima Corgo,450,41.252,-7.262,16,0,0,32.2,24.94782608695653,0,1141.4,6,2,-2.4,766.3,34.9,262,47,0
CC10,2001,Cima Corgo,450,41.252,-7.262,17,0,0,33.4,25.29891304347826,0,1213.6,3,0,-1.2,782.8,64.4,278,42,0
CC10,2002,Cima Corgo,450,41.252,-7.262,9,0,0,31.9,25.21630434782609,0,1121.3999999999999,8,2,-4.2,775.0,42.8,261,21,0
CC10,2003,Cima Corgo,450,41.252,-7.262,25,3,0,35.4,26.507608695652177,1,1338.4,0,0,0.1,732.8,73.69999999999999,274,29,1
CC10,2004,Cima Corgo,450,41.252,-7.262,12,0,0,33.2,26.044565217391302,0,1308.8999999999999,13,4,-5.1,398.90000000000003,49.2,305,36,1
CC10,2005,Cima Corgo,450,41.252,-7.262,32,1,0,35.4,28.165217391304346,1,1484.7000000000003,14,10,-6.4,473.00000000000006,18.9,298,39,1
CC10,2006,Cima Corgo,450,41.252,-7.262,30,1,0,35.1,27.07282608695652,1,1455.8000000000002,4,3,-3.9,704.8,53.0,270,27,1
CC10,2007,Cima Corgo,450,41.252,-7.262,7,1,0,35.1,23.564130434782605,1,1095.6999999999998,11,3,-3.8,426.70000000000005,81.1,291,46,1
CC10,2008,Cima Corgo,450,41.252,-7.262,12,0,0,34.4,24.814130434782616,0,1064.3000000000002,9,2,-3.5,479.29999999999995,20.6,278,33,0
CC10,2009,Cima Corgo,450,41.252,-7.262,21,0,0,32.4,26.042391304347827,0,1359.9999999999998,4,0,-1.8,617.6,36.3,281,59,1
CC10,2010,Cima Corgo,450,41.252,-7.262,25,0,0,34.2,26.7304347826087,0,1330.9,14,6,-4.2,762.8,46.4,267,54,1
CC10,2011,Cima Corgo,450,41.252,-7.262,9,0,0,34.5,25.158695652173908,0,1413.1999999999998,9,5,-3.9,536.5,26.700000000000003,286,36,1
CC10,2012,Cima Corgo,450,41.252,-7.262,20,1,0,35.0,25.196739130434782,1,1236.3,7,1,-2.5,453.4,29.0,293,38,0
CC10,2013,Cima Corgo,450,41.252,-7.262,24,1,0,35.0,26.630434782608685,1,1311.7,11,5,-3.8,664.0,16.0,273,38,1
CC10,2014,Cima Corgo,450,41.252,-7.262,6,0,0,32.8,24.69347826086957,0,1265.7000000000003,2,0,-1.7,766.0,34.2,261,33,0
CC10,2015,Cima Corgo,450,41.252,-7.262,20,1,0,35.1,27.05217391304348,1,1375.0,5,0,-2.0,448.59999999999997,49.00000000000001,296,36,0
CC10,2016,Cima Corgo,450,41.252,-7.262,32,1,0,34.0,27.242391304347827,1,1382.6,15,3,-3.0,767.3000000000002,26.4,261,48,1
CC10,2017,Cima Corgo,450,41.252,-7.262,31,3,0,36.0,27.85326086956522,2,1614.6999999999998,6,3,-3.3,442.79999999999995,46.900000000000006,294,50,1
CC10,2018,Cima Corgo,450,41.252,-7.262,23,5,0,37.1,26.151086956521745,5,1431.3,8,3,-4.1,732.9,102.50000000000001,266,55,1
CC10,2019,Cima Corgo,450,41.252,-7.262,26,1,0,35.7,26.24130434782609,1,1351.3,6,0,-1.6,650.8,84.2,267,27,0
CC10,2020,Cima Corgo,450,41.252,-7.262,46,1,0,36.3,27.53369565217392,1,1445.0,0,0,0.3,677.8000000000001,38.300000000000004,275,64,1
CC10,2021,Cima Corgo,450,41.252,-7.262,25,1,0,36.0,27.0054347826087,1,1332.6,4,2,-2.3,606.1,43.6,284,29,0
CC10,2022,Cima Corgo,450,41.252,-7.262,63,20,7,40.0,30.194565217391304,8,1738.7,7,3,-2.6,731.8999999999999,64.4,268,38,1
CC10,2023,Cima Corgo,450,41.252,-7.262,32,4,1,38.3,27.828260869565216,3,1617.6,5,3,-5.3,717.3,109.5,271,72,1
CC10,2024,Cima Corgo,450,41.252,-7.262,37,6,0,37.7,28.241304347826095,3,1419.6000000000001,5,2,-3.5,733.8000000000001,73.30000000000001,259,54,1
CC11,1995,Cima Corgo,480,41.242,-7.4385,28,1,1,38.1,27.634782608695648,1,1744.8,0,0,0.7,818.0,86.5,261,40,0
CC11,1996,Cima Corgo,480,41.242,-7.4385,29,0,0,34.1,27.36521739130435,0,1528.5,5,1,-2.6,951.5,46.8,248,27,0
CC11,1997,Cima Corgo,480,41.242,-7.4385,21,0,0,34.5,24.909782608695654,0,1628.5,0,0,3.5,959.3,151.00000000000003,250,41,0
CC11,1998,Cima Corgo,480,41.242,-7.4385,39,5,0,36.8,28.328260869565216,5,1600.1,2,0,-1.2,603.2,63.6,272,26,0
CC11,1999,Cima Corgo,480,41.242,-7.4385,28,2,0,35.2,27.390217391304343,1,1522.8000000000002,1,0,-0.3,734.8,81.69999999999999,271,28,0
CC11,2000,Cima Corgo,480,41.242,-7.4385,27,0,0,34.0,26.720652173913045,0,1488.1,1,0,-0.5,920.9000000000001,37.7,252,48,0
CC11,2001,Cima Corgo,480,41.242,-7.4385,30,3,0,35.3,27.101086956521737,1,1587.5,0,0,1.1,932.7,69.30000000000001,268,42,0
CC11,2002,Cima Corgo,480,41.242,-7.4385,20,0,0,33.8,26.955434782608698,0,1479.9,2,0,-2.0,901.4,43.0,257,20,0
CC11,2003,Cima Corgo,480,41.242,-7.4385,43,13,0,37.3,28.241304347826095,12,1706.4,0,0,2.1,853.5999999999999,97.0,262,29,1
CC11,2004,Cima Corgo,480,41.242,-7.4385,23,1,0,35.0,27.80978260869565,1,1652.5000000000002,3,1,-3.8,467.5,64.2,299,30,0
CC11,2005,Cima Corgo,480,41.242,-7.4385,51,5,0,37.0,29.916304347826088,3,1854.2000000000003,10,3,-4.9,533.3,21.9,296,39,1
CC11,2006,Cima Corgo,480,41.242,-7.4385,53,5,0,37.1,28.740217391304352,3,1840.6000000000001,4,0,-2.0,856.8999999999999,76.0,261,27,0
CC11,2007,Cima Corgo,480,41.242,-7.4385,17,1,0,37.0,25.47826086956522,1,1491.3999999999999,2,0,-1.5,461.4,82.5,283,46,0
CC11,2008,Cima Corgo,480,41.242,-7.4385,24,1,0,36.2,26.457608695652176,1,1414.6999999999998,1,0,-1.6,599.0,25.5,270,21,0
CC11,2009,Cima Corgo,480,41.242,-7.4385,37,0,0,34.2,27.683695652173913,0,1710.3,0,0,0.7,746.7,58.199999999999996,275,50,1
CC11,2010,Cima Corgo,480,41.242,-7.4385,50,2,0,36.2,28.59347826086956,1,1704.6,5,1,-2.3,903.6,54.9,260,54,1
CC11,2011,Cima Corgo,480,41.242,-7.4385,26,1,0,36.5,26.926086956521743,1,1823.5,2,0,-1.8,678.8000000000001,42.3,278,36,0
CC11,2012,Cima Corgo,480,41.242,-7.4385,32,5,0,36.5,26.795652173913048,2,1552.1,0,0,0.3,529.9000000000001,37.2,284,35,0
CC11,2013,Cima Corgo,480,41.242,-7.4385,44,6,0,36.9,28.4391304347826,5,1676.2,5,1,-2.9,800.9000000000001,21.200000000000003,267,38,0
CC11,2014,Cima Corgo,480,41.242,-7.4385,19,0,0,34.6,26.41956521739131,0,1645.3000000000002,1,0,-0.4,952.6,40.4,251,28,0
CC11,2015,Cima Corgo,480,41.242,-7.4385,42,4,0,36.8,28.810869565217395,3,1772.1000000000001,0,0,0.1,528.4,51.8,289,30,0
CC11,2016,Cima Corgo,480,41.242,-7.4385,53,8,0,35.9,29.042391304347827,2,1748.6999999999998,1,0,-0.6,932.5,32.800000000000004,256,40,1
CC11,2017,Cima Corgo,480,41.242,-7.4385,48,8,0,37.7,29.102173913043476,3,1975.1000000000001,1,0,-0.9,539.5,51.0,291,28,1
CC11,2018,Cima Corgo,480,41.242,-7.4385,42,5,2,38.9,27.642391304347825,5,1776.3000000000002,3,1,-2.1,918.5,88.1,263,62,1
CC11,2019,Cima Corgo,480,41.242,-7.4385,39,1,0,36.8,27.34565217391304,1,1672.5,1,0,-0.2,804.8,77.1,266,27,0
CC11,2020,Cima Corgo,480,41.242,-7.4385,56,4,1,38.2,28.876086956521732,1,1806.8999999999999,0,0,1.5,729.3,28.8,275,61,1
CC11,2021,Cima Corgo,480,41.242,-7.4385,39,3,0,36.5,28.23913043478261,1,1673.1999999999998,1,0,-0.4,704.1,39.199999999999996,277,29,0
CC11,2022,Cima Corgo,480,41.242,-7.4385,69,33,12,42.2,31.73478260869565,12,2106.8,4,0,-0.9,767.6000000000001,30.1,268,41,1
CC11,2023,Cima Corgo,480,41.242,-7.4385,53,7,3,40.3,29.120652173913047,4,1988.6,3,2,-3.5,838.0,83.5,272,80,1
CC11,2024,Cima Corgo,480,41.242,-7.4385,51,9,2,39.7,29.73804347826087,3,1802.7999999999997,0,0,1.0,814.2,62.4,262,52,1
CC13,1995,Cima Corgo,280,41.2095,-7.468,35,1,1,38.2,28.27065217391304,1,1914.1999999999998,0,0,1.5,818.0,86.5,261,40,0
CC13,1996,Cima Corgo,280,41.2095,-7.468,38,0,0,34.9,28.09021739130435,0,1700.4,3,0,-1.6,951.5,46.8,248,27,0
CC13,1997,Cima Corgo,280,41.2095,-7.468,24,1,0,35.4,25.55760869565218,1,1798.5,0,0,4.4,959.3,151.00000000000003,250,41,0
CC13,1998,Cima Corgo,280,41.2095,-7.468,48,7,0,37.7,28.984782608695657,5,1756.1999999999998,1,0,-0.3,603.2,63.6,272,26,0
CC13,1999,Cima Corgo,280,41.2095,-7.468,33,2,0,35.8,27.90434782608695,1,1676.8999999999996,0,0,0.7,734.8,81.69999999999999,271,28,0
